Frequency (Hz)	Level (dB)
769.139099	-64.393005
769.475555	-65.289299
769.812012	-63.241741
770.148468	-63.543167
770.484924	-60.624737
770.821381	-64.097664
771.157837	-62.062847
771.494293	-63.503811
771.830750	-61.636898
772.167206	-62.956753
772.503662	-64.287689
772.840118	-60.216537
773.176575	-61.595329
773.513031	-61.946686
773.849487	-61.026936
774.185944	-62.993435
774.522400	-61.663288
774.858856	-64.269730
775.195312	-61.962639
775.531769	-60.739208
775.868225	-61.750137
776.204681	-62.902054
776.541138	-62.130322
776.877594	-62.249027
777.214050	-61.263008
777.550507	-62.163986
777.886963	-62.943157
778.223419	-61.429665
778.559875	-63.119240
778.896332	-62.017204
779.232788	-61.561867
779.569244	-64.568504
779.905701	-65.043602
780.242157	-64.303993
780.578613	-61.768425
780.915070	-63.272968
781.251526	-62.388252
781.587982	-63.217232
781.924438	-62.353859
782.260895	-61.120781
782.597351	-65.105476
782.933807	-63.901878
783.270264	-62.242023
783.606720	-62.196705
783.943176	-62.341064
784.279633	-66.336647
784.616089	-63.294773
784.952545	-65.123718
785.289001	-65.152077
785.625458	-62.618034
785.961914	-61.946381
786.298370	-60.238228
786.634827	-61.816021
786.971283	-62.253468
787.307739	-63.459942
787.644196	-63.883511
787.980652	-63.123215
788.317108	-62.376785
788.653564	-62.110611
788.990021	-62.798443
789.326477	-65.830078
789.662933	-62.605484
789.999390	-62.385883
790.335846	-62.738663
790.672302	-61.878666
791.008759	-61.862946
791.345215	-61.017807
791.681671	-61.633160
792.018127	-61.753891
792.354584	-62.113392
792.691040	-64.602318
793.027496	-64.351646
793.363953	-65.139565
793.700409	-60.750118
794.036865	-63.123798
794.373322	-63.424084
794.709778	-63.086971
795.046234	-64.788376
795.382690	-62.165642
795.719147	-61.396358
796.055603	-63.641655
796.392059	-61.008186
796.728516	-61.606289
797.064972	-64.278862
797.401428	-63.095291
797.737885	-63.049301
798.074341	-63.663830
798.410797	-63.558578
798.747253	-61.736652
799.083710	-62.590298
799.420166	-64.445946
799.756622	-64.275635
800.093079	-62.488297
800.429535	-64.212448
800.765991	-61.858402
801.102448	-64.209717
801.438904	-63.446297
801.775360	-64.172142
802.111816	-64.089005
802.448273	-62.903904
802.784729	-64.397614
803.121185	-63.378235
803.457642	-61.928757
803.794098	-64.007828
804.130554	-63.648396
804.467010	-64.205994
804.803467	-64.156578
805.139923	-63.440174
805.476379	-62.422276
805.812836	-62.274818
806.149292	-63.232929
806.485748	-64.541962
806.822205	-63.196915
807.158661	-64.570099
807.495117	-63.068466
807.831573	-65.991226
808.168030	-63.727154
808.504486	-63.317261
808.840942	-62.881035
809.177399	-64.660217
809.513855	-63.039352
809.850311	-62.702595
810.186768	-61.834530
810.523224	-62.646301
810.859680	-63.928432
811.196136	-64.815125
811.532593	-63.463661
811.869049	-62.567326
812.205505	-62.646011
812.541962	-65.325661
812.878418	-66.534309
813.214874	-62.699993
813.551331	-63.174538
813.887787	-63.001022
814.224243	-65.666344
814.560699	-63.412209
814.897156	-64.713211
815.233612	-65.407272
815.570068	-64.548859
815.906525	-63.802494
816.242981	-64.379112
816.579437	-64.932968
816.915894	-66.257538
817.252350	-69.162621
817.588806	-62.626930
817.925262	-64.096207
818.261719	-65.089615
818.598175	-64.841515
818.934631	-62.785511
819.271088	-63.885506
819.607544	-64.245155
819.944000	-63.269661
820.280457	-64.907333
820.616913	-64.385544
820.953369	-63.037727
821.289825	-64.863068
821.626282	-64.765968
821.962738	-65.963257
822.299194	-64.529778
822.635651	-65.298584
822.972107	-65.024475
823.308563	-64.435623
823.645020	-64.859459
823.981476	-67.509041
824.317932	-65.732689
824.654388	-67.469643
824.990845	-65.694237
825.327301	-64.253548
825.663757	-65.249725
826.000214	-64.080750
826.336670	-66.200790
826.673126	-65.597031
827.009583	-65.360336
827.346039	-64.414986
827.682495	-65.020737
828.018951	-68.428406
828.355408	-66.718521
828.691864	-65.174263
829.028320	-64.361481
829.364777	-64.869492
829.701233	-66.038063
830.037689	-65.118797
830.374146	-64.857430
830.710602	-64.448059
831.047058	-65.178284
831.383514	-65.690590
831.719971	-64.078514
832.056427	-65.860313
832.392883	-66.546989
832.729340	-64.014992
833.065796	-65.030060
833.402252	-66.147057
833.738708	-63.625137
834.075165	-64.733238
834.411621	-66.865761
834.748077	-66.457970
835.084534	-65.335167
835.420990	-64.792915
835.757446	-64.185196
836.093903	-64.756989
836.430359	-66.080856
836.766815	-66.203537
837.103271	-64.536049
837.439728	-66.507568
837.776184	-65.929794
838.112640	-63.432926
838.449097	-66.191650
838.785553	-66.804115
839.122009	-65.035744
839.458466	-66.617783
839.794922	-67.506386
840.131378	-65.510376
840.467834	-65.340187
840.804291	-64.660477
841.140747	-65.856293
841.477203	-66.178314
841.813660	-69.435699
842.150116	-68.243652
842.486572	-66.856941
842.823029	-64.972168
843.159485	-67.576103
843.495941	-67.469505
843.832397	-66.018036
844.168854	-64.994362
844.505310	-65.253220
844.841766	-65.446693
845.178223	-68.389046
845.514679	-65.552055
845.851135	-64.216278
846.187592	-65.201935
846.524048	-65.716385
846.860504	-66.678345
847.196960	-66.665520
847.533417	-69.383438
847.869873	-66.967453
848.206329	-70.633339
848.542786	-71.725159
848.879242	-68.299942
849.215698	-66.716682
849.552155	-66.331963
849.888611	-65.453987
850.225067	-66.551338
850.561523	-66.464981
850.897980	-64.185204
851.234436	-66.191277
851.570892	-66.484772
851.907349	-67.307068
852.243805	-68.349907
852.580261	-66.713432
852.916718	-66.490425
853.253174	-67.126289
853.589630	-67.376511
853.926086	-66.856491
854.262543	-66.215057
854.598999	-67.448647
854.935455	-66.293747
855.271912	-66.706680
855.608368	-65.990105
855.944824	-67.064621
856.281281	-66.994514
856.617737	-67.071045
856.954193	-66.816154
857.290649	-65.281754
857.627106	-66.471603
857.963562	-67.658440
858.300018	-67.607620
858.636475	-68.526375
858.972931	-67.527924
859.309387	-66.425568
859.645844	-67.895027
859.982300	-70.018318
860.318756	-68.625374
860.655212	-65.294327
860.991669	-67.956299
861.328125	-67.255455
861.664581	-67.422264
862.001038	-66.624275
862.337494	-68.366913
862.673950	-69.585114
863.010406	-68.138191
863.346863	-67.946182
863.683319	-68.136307
864.019775	-68.124268
864.356232	-66.171257
864.692688	-66.924057
865.029144	-65.326050
865.365601	-67.346367
865.702057	-67.557877
866.038513	-68.748055
866.374969	-67.619682
866.711426	-66.681305
867.047882	-69.087196
867.384338	-68.847366
867.720795	-65.615150
868.057251	-65.836205
868.393707	-65.014130
868.730164	-66.997864
869.066620	-67.305466
869.403076	-66.248276
869.739532	-67.101357
870.075989	-67.072563
870.412445	-67.303345
870.748901	-65.267380
871.085358	-67.919662
871.421814	-68.841888
871.758270	-67.678078
872.094727	-68.370697
872.431183	-68.219452
872.767639	-67.020325
873.104095	-65.919464
873.440552	-67.516319
873.777008	-67.586815
874.113464	-65.969048
874.449921	-66.884697
874.786377	-66.558731
875.122833	-66.951477
875.459290	-68.497482
875.795746	-69.719017
876.132202	-67.511833
876.468658	-67.467064
876.805115	-68.431084
877.141571	-68.803619
877.478027	-67.741837
877.814484	-65.847183
878.150940	-67.209938
878.487396	-70.322693
878.823853	-68.760139
879.160309	-67.322861
879.496765	-66.925941
879.833221	-67.785538
880.169678	-67.049866
880.506134	-68.154381
880.842590	-67.253487
881.179047	-67.578392
881.515503	-65.752419
881.851959	-67.691261
882.188416	-67.275696
882.524872	-67.058350
882.861328	-68.373634
883.197784	-67.755882
883.534241	-70.423286
883.870697	-69.739830
884.207153	-68.368431
884.543610	-70.103249
884.880066	-68.601128
885.216522	-68.069183
885.552979	-68.050011
885.889435	-67.633522
886.225891	-68.820930
886.562347	-65.987221
886.898804	-69.826920
887.235260	-68.841713
887.571716	-69.129791
887.908173	-66.530106
888.244629	-67.792564
888.581085	-68.255081
888.917542	-68.861053
889.253998	-69.029350
889.590454	-67.467499
889.926910	-67.971680
890.263367	-68.932739
890.599823	-68.109314
890.936279	-70.045990
891.272736	-68.937729
891.609192	-68.918503
891.945648	-67.663040
892.282104	-70.458076
892.618561	-66.850815
892.955017	-65.974106
893.291473	-68.969238
893.627930	-66.981216
893.964386	-69.863220
894.300842	-67.808334
894.637299	-68.552368
894.973755	-69.352768
895.310211	-68.623726
895.646667	-69.657028
895.983124	-68.071739
896.319580	-67.161003
896.656036	-69.205536
896.992493	-71.086876
897.328949	-69.913956
897.665405	-68.893745
898.001862	-68.016472
898.338318	-68.968620
898.674774	-67.679337
899.011230	-67.775345
899.347687	-67.100700
899.684143	-67.989929
900.020599	-69.267555
900.357056	-68.042206
900.693512	-70.050316
901.029968	-68.026978
901.366425	-67.890228
901.702881	-67.353020
902.039337	-68.531601
902.375793	-70.221466
902.712250	-67.110954
903.048706	-67.413963
903.385162	-69.108482
903.721619	-67.739632
904.058075	-65.275642
904.394531	-66.116310
904.730988	-66.317413
905.067444	-67.764351
905.403900	-69.080650
905.740356	-67.927673
906.076813	-67.297363
906.413269	-68.037552
906.749725	-66.794373
907.086182	-71.836296
907.422638	-70.678436
907.759094	-68.278030
908.095551	-68.498802
908.432007	-67.271027
908.768463	-69.151268
909.104919	-69.383888
909.441376	-69.078896
909.777832	-68.648247
910.114288	-68.473969
910.450745	-70.818497
910.787201	-69.624092
911.123657	-71.900757
911.460114	-69.193230
911.796570	-66.502281
912.133026	-68.063591
912.469482	-69.450745
912.805939	-68.180779
913.142395	-67.131607
913.478851	-68.193054
913.815308	-68.449623
914.151764	-68.508629
914.488220	-69.823158
914.824677	-68.719978
915.161133	-70.481140
915.497589	-70.082275
915.834045	-70.675484
916.170502	-67.395950
916.506958	-69.453423
916.843414	-68.990028
917.179871	-68.624382
917.516327	-70.383408
917.852783	-67.892555
918.189240	-67.887108
918.525696	-69.036896
918.862152	-69.592865
919.198608	-69.074181
919.535065	-67.380371
919.871521	-70.896957
920.207977	-69.664703
920.544434	-67.807526
920.880890	-68.647789
921.217346	-69.019768
921.553802	-69.635063
921.890259	-66.925255
922.226715	-66.348488
922.563171	-67.694473
922.899628	-66.843460
923.236084	-70.374680
923.572540	-67.797928
923.908997	-68.609459
924.245453	-68.033020
924.581909	-68.933533
924.918365	-67.245453
925.254822	-68.000488
925.591278	-70.655556
925.927734	-68.625443
926.264191	-67.020256
926.600647	-68.122757
926.937103	-71.698212
927.273560	-68.934425
927.610016	-69.246689
927.946472	-67.986984
928.282928	-66.857903
928.619385	-67.809052
928.955841	-70.816658
929.292297	-66.751022
929.628754	-66.712746
929.965210	-67.022484
930.301666	-67.738564
930.638123	-70.730667
930.974579	-71.688148
931.311035	-68.961929
931.647491	-68.460220
931.983948	-67.992889
932.320404	-69.876770
932.656860	-69.139549
932.993317	-68.340210
933.329773	-67.479004
933.666229	-68.738129
934.002686	-66.985008
934.339142	-70.809280
934.675598	-67.485291
935.012054	-69.381134
935.348511	-68.250420
935.684967	-67.927795
936.021423	-67.429054
936.357880	-68.136749
936.694336	-69.053604
937.030792	-68.357559
937.367249	-70.301193
937.703705	-68.308563
938.040161	-66.453018
938.376617	-67.753998
938.713074	-67.794144
939.049530	-68.874062
939.385986	-70.101807
939.722443	-67.284393
940.058899	-68.834496
940.395355	-69.356590
940.731812	-66.419792
941.068268	-67.482376
941.404724	-67.327110
941.741180	-68.046829
942.077637	-68.618828
942.414093	-68.869568
942.750549	-66.583115
943.087006	-68.274506
943.423462	-70.346771
943.759918	-67.931328
944.096375	-70.006966
944.432831	-68.127731
944.769287	-68.061577
945.105743	-68.618492
945.442200	-67.110207
945.778656	-70.385597
946.115112	-70.246437
946.451569	-68.462944
946.788025	-68.121857
947.124481	-68.096451
947.460938	-69.149971
947.797394	-69.418335
948.133850	-69.113380
948.470306	-66.170425
948.806763	-66.479012
949.143219	-68.376717
949.479675	-68.352592
949.816132	-66.170166
950.152588	-66.923683
950.489044	-70.472588
950.825500	-68.982536
951.161957	-67.828415
951.498413	-65.960144
951.834869	-65.305405
952.171326	-68.357613
952.507782	-68.696854
952.844238	-66.292053
953.180695	-67.122894
953.517151	-66.071884
953.853607	-64.668335
954.190063	-66.695976
954.526520	-70.698257
954.862976	-69.243294
955.199432	-65.930634
955.535889	-66.821388
955.872345	-66.813332
956.208801	-70.225998
956.545258	-68.407936
956.881714	-66.842949
957.218170	-69.858833
957.554626	-67.955399
957.891083	-65.696098
958.227539	-67.861961
958.563995	-68.645790
958.900452	-66.234932
959.236908	-67.297920
959.573364	-70.252991
959.909821	-67.931984
960.246277	-68.199272
960.582733	-68.814667
960.919189	-70.301376
961.255646	-69.988594
961.592102	-69.191811
961.928558	-66.904564
962.265015	-69.907806
962.601471	-67.961861
962.937927	-67.293961
963.274384	-67.016830
963.610840	-67.807442
963.947296	-68.742676
964.283752	-67.843155
964.620209	-68.613182
964.956665	-64.722389
965.293121	-66.858559
965.629578	-65.957306
965.966034	-66.003059
966.302490	-65.593132
966.638947	-64.914185
966.975403	-69.041328
967.311859	-66.305412
967.648315	-67.579643
967.984772	-68.256790
968.321228	-68.112068
968.657684	-67.468613
968.994141	-64.802094
969.330597	-66.072929
969.667053	-66.287552
970.003510	-66.575539
970.339966	-67.851051
970.676422	-67.261620
971.012878	-67.150345
971.349335	-66.221268
971.685791	-68.197891
972.022247	-65.741707
972.358704	-66.395088
972.695160	-66.829613
973.031616	-66.397659
973.368073	-64.279335
973.704529	-66.275734
974.040985	-67.024796
974.377441	-65.056999
974.713898	-65.511452
975.050354	-68.281364
975.386810	-64.136337
975.723267	-64.831215
976.059723	-67.023964
976.396179	-66.647545
976.732635	-65.532837
977.069092	-65.068977
977.405548	-64.598923
977.742004	-65.633568
978.078461	-68.311081
978.414917	-65.546501
978.751373	-66.535011
979.087830	-66.589539
979.424286	-66.478180
979.760742	-65.392471
980.097198	-64.158226
980.433655	-65.694946
980.770111	-67.319756
981.106567	-65.388649
981.443024	-64.494827
981.779480	-67.846977
982.115936	-67.647598
982.452393	-66.182350
982.788849	-65.034752
983.125305	-68.649590
983.461761	-64.197159
983.798218	-65.930000
984.134674	-66.948936
984.471130	-67.236481
984.807587	-68.552757
985.144043	-66.886543
985.480499	-66.401161
985.816956	-65.352242
986.153412	-67.583336
986.489868	-65.466805
986.826324	-66.213799
987.162781	-65.784096
987.499237	-66.137863
987.835693	-66.521744
988.172150	-66.504761
988.508606	-65.466949
988.845062	-64.983482
989.181519	-66.880684
989.517975	-67.798592
989.854431	-65.089508
990.190887	-64.298462
990.527344	-65.236946
990.863800	-65.801117
991.200256	-65.832565
991.536713	-65.504372
991.873169	-64.833328
992.209625	-66.744011
992.546082	-66.082458
992.882538	-64.182022
993.218994	-65.073082
993.555450	-65.511093
993.891907	-66.460388
994.228363	-64.777794
994.564819	-65.169701
994.901276	-68.757935
995.237732	-67.967377
995.574188	-65.066589
995.910645	-64.750336
996.247101	-66.990646
996.583557	-64.922592
996.920013	-66.417549
997.256470	-63.449757
997.592926	-65.091728
997.929382	-65.887238
998.265839	-64.911537
998.602295	-66.315872
998.938751	-63.929768
999.275208	-64.122177
999.611664	-64.731247
999.948120	-63.649742
1000.284576	-64.549400
1000.621033	-63.493309
1000.957489	-62.629646
1001.293945	-63.491886
1001.630402	-64.887238
1001.966858	-65.926643
1002.303314	-64.546379
1002.639771	-62.114590
1002.976227	-64.196777
1003.312683	-64.834351
1003.649139	-63.990677
1003.985596	-64.230804
1004.322052	-65.919647
1004.658508	-64.624100
1004.994965	-65.094444
1005.331421	-69.200371
1005.667877	-66.501183
1006.004333	-62.331963
1006.340790	-65.386925
1006.677246	-63.700420
1007.013702	-63.877026
1007.350159	-63.514629
1007.686615	-63.633926
1008.023071	-63.622330
1008.359528	-65.475403
1008.695984	-65.087532
1009.032440	-64.892059
1009.368896	-65.594963
1009.705353	-65.823685
1010.041809	-64.359100
1010.378265	-65.772415
1010.714722	-64.808243
1011.051178	-63.411079
1011.387634	-65.358414
1011.724091	-65.125114
1012.060547	-63.345165
1012.397003	-62.399376
1012.733459	-66.087433
1013.069916	-65.492516
1013.406372	-65.505493
1013.742828	-62.054924
1014.079285	-64.138367
1014.415741	-64.162781
1014.752197	-64.468582
1015.088654	-65.190308
1015.425110	-63.893799
1015.761566	-63.581635
1016.098022	-64.830544
1016.434479	-64.769112
1016.770935	-64.409683
1017.107391	-64.435646
1017.443848	-63.708813
1017.780304	-62.622318
1018.116760	-62.485950
1018.453217	-64.098450
1018.789673	-65.062981
1019.126129	-64.010284
1019.462585	-64.321342
1019.799042	-64.281013
1020.135498	-65.007378
1020.471954	-64.918640
1020.808411	-63.868290
1021.144867	-64.634399
1021.481323	-63.362194
1021.817780	-62.101570
1022.154236	-64.888725
1022.490692	-62.632133
1022.827148	-64.455124
1023.163605	-63.270145
1023.500061	-64.158768
1023.836517	-62.896240
1024.172974	-62.761112
1024.509430	-62.032349
1024.845886	-66.358269
1025.182343	-65.271950
1025.518799	-63.646469
1025.855255	-64.045128
1026.191711	-63.452389
1026.528168	-62.949356
1026.864624	-62.890347
1027.201080	-61.628983
1027.537537	-61.095615
1027.873993	-63.188423
1028.210449	-62.145123
1028.546906	-62.738037
1028.883362	-65.048187
1029.219818	-64.457260
1029.556274	-61.363411
1029.892731	-62.872112
1030.229187	-62.663010
1030.565643	-62.091576
1030.902100	-64.079704
1031.238556	-65.085991
1031.575012	-63.063786
1031.911469	-63.186932
1032.247925	-62.513710
1032.584381	-63.653164
1032.920837	-64.052139
1033.257294	-63.697426
1033.593750	-63.126251
1033.930206	-64.276993
1034.266663	-63.863132
1034.603119	-62.397152
1034.939575	-63.908375
1035.276031	-63.000378
1035.612488	-64.398537
1035.948944	-62.430000
1036.285400	-64.855377
1036.621857	-65.344109
1036.958313	-63.890324
1037.294769	-63.646034
1037.631226	-61.628819
1037.967682	-63.331249
1038.304138	-64.219933
1038.640594	-64.705559
1038.977051	-63.121490
1039.313507	-63.801632
1039.649963	-65.082848
1039.986420	-64.232887
1040.322876	-63.726231
1040.659332	-63.401459
1040.995789	-62.798233
1041.332245	-63.638130
1041.668701	-61.205395
1042.005157	-64.919044
1042.341614	-63.812988
1042.678070	-63.361732
1043.014526	-62.575615
1043.350983	-61.999031
1043.687439	-63.212635
1044.023895	-64.727509
1044.360352	-64.069145
1044.696808	-65.317261
1045.033264	-63.108322
1045.369720	-62.811161
1045.706177	-63.409214
1046.042633	-64.216019
1046.379089	-63.948254
1046.715546	-63.259266
1047.052002	-63.949574
1047.388458	-63.916378
1047.724915	-63.093048
1048.061371	-60.956776
1048.397827	-65.953346
1048.734283	-64.115616
1049.070740	-63.367382
1049.407196	-63.415123
1049.743652	-61.097500
1050.080109	-65.772614
1050.416565	-63.373943
1050.753021	-63.386543
1051.089478	-64.064949
1051.425934	-64.779747
1051.762390	-63.033283
1052.098846	-67.053368
1052.435303	-66.526436
1052.771759	-66.851494
1053.108215	-61.801762
1053.444672	-63.490345
1053.781128	-62.344238
1054.117584	-65.357742
1054.454041	-63.797585
1054.790497	-63.433502
1055.126953	-63.167255
1055.463409	-64.726242
1055.799866	-63.544334
1056.136322	-65.175125
1056.472778	-64.985329
1056.809235	-65.272896
1057.145691	-62.667011
1057.482147	-64.686562
1057.818604	-67.369499
1058.155060	-63.271049
1058.491516	-65.791359
1058.827972	-64.802254
1059.164429	-65.570122
1059.500885	-62.522324
1059.837341	-64.223801
1060.173798	-66.367081
1060.510254	-67.058563
1060.846710	-66.207993
1061.183167	-65.563362
1061.519623	-64.772659
1061.856079	-64.264168
1062.192535	-65.287651
1062.528992	-65.662216
1062.865448	-64.459084
1063.201904	-66.127113
1063.538361	-66.505745
1063.874817	-66.327080
1064.211273	-65.233986
1064.547729	-63.659477
1064.884186	-64.743797
1065.220642	-64.359451
1065.557098	-65.359512
1065.893555	-63.353832
1066.230011	-63.285141
1066.566467	-64.873184
1066.902924	-65.409004
1067.239380	-67.844833
1067.575836	-67.136681
1067.912292	-65.218895
1068.248749	-65.908379
1068.585205	-65.079163
1068.921661	-63.278576
1069.258118	-65.601173
1069.594574	-66.383087
1069.931030	-65.576584
1070.267487	-64.902710
1070.603943	-65.418526
1070.940399	-65.752640
1071.276855	-66.154884
1071.613312	-64.541878
1071.949768	-66.860924
1072.286224	-66.244476
1072.622681	-65.766022
1072.959137	-65.464897
1073.295593	-64.670769
1073.632050	-64.108627
1073.968506	-64.924751
1074.304962	-65.934898
1074.641418	-64.173958
1074.977875	-65.278694
1075.314331	-64.324554
1075.650787	-64.997307
1075.987244	-67.321419
1076.323700	-68.131340
1076.660156	-63.639503
1076.996613	-64.753654
1077.333069	-65.401993
1077.669525	-64.668732
1078.005981	-68.055992
1078.342438	-68.550163
1078.678894	-66.907173
1079.015350	-66.271622
1079.351807	-65.608261
1079.688263	-65.454559
1080.024719	-66.217522
1080.361176	-64.306396
1080.697632	-64.688766
1081.034088	-65.901039
1081.370544	-68.029488
1081.707001	-67.227730
1082.043457	-65.922424
1082.379913	-65.038254
1082.716370	-65.808807
1083.052826	-65.194145
1083.389282	-64.682991
1083.725739	-65.565277
1084.062195	-66.966919
1084.398651	-66.856010
1084.735107	-65.457672
1085.071564	-66.139183
1085.408020	-67.201981
1085.744476	-67.628036
1086.080933	-67.212769
1086.417389	-66.532822
1086.753845	-68.003281
1087.090302	-67.258942
1087.426758	-66.222847
1087.763214	-68.418663
1088.099670	-69.137688
1088.436127	-66.924080
1088.772583	-65.985443
1089.109039	-65.276283
1089.445496	-64.419167
1089.781952	-67.801849
1090.118408	-68.730125
1090.454865	-65.697563
1090.791321	-67.006813
1091.127777	-66.371002
1091.464233	-67.451920
1091.800690	-66.755203
1092.137146	-66.012924
1092.473602	-66.660515
1092.810059	-66.177826
1093.146515	-67.519371
1093.482971	-68.503906
1093.819427	-66.128181
1094.155884	-66.556602
1094.492340	-68.301201
1094.828796	-66.852806
1095.165253	-67.200356
1095.501709	-66.960190
1095.838165	-68.656479
1096.174622	-65.656227
1096.511078	-68.927452
1096.847534	-67.023033
1097.183990	-67.641617
1097.520447	-68.048164
1097.856903	-68.059662
1098.193359	-66.843544
1098.529816	-69.515709
1098.866272	-67.474380
1099.202728	-67.943642
1099.539185	-68.875542
1099.875641	-69.364319
1100.212097	-66.967621
1100.548553	-67.232315
1100.885010	-65.372543
1101.221466	-67.551163
1101.557922	-68.516289
1101.894379	-66.662872
1102.230835	-68.276649
1102.567291	-68.957695
1102.903748	-69.425858
1103.240204	-68.021126
1103.576660	-69.486221
1103.913116	-68.750038
1104.249573	-66.546753
1104.586029	-69.475349
1104.922485	-67.496117
1105.258942	-69.188339
1105.595398	-69.624733
1105.931854	-65.482788
1106.268311	-69.333290
1106.604767	-67.547745
1106.941223	-65.798820
1107.277679	-68.935669
1107.614136	-68.679359
1107.950592	-68.231544
1108.287048	-67.392220
1108.623505	-68.034561
1108.959961	-66.814140
1109.296417	-67.979904
1109.632874	-69.491936
1109.969330	-69.516701
1110.305786	-66.014969
1110.642242	-66.986015
1110.978699	-69.200012
1111.315155	-68.768005
1111.651611	-67.808441
1111.988068	-69.057457
1112.324524	-66.797661
1112.660980	-70.725327
1112.997437	-69.172035
1113.333893	-65.972816
1113.670349	-66.677147
1114.006805	-68.361343
1114.343262	-66.441170
1114.679718	-68.507408
1115.016174	-68.613663
1115.352631	-67.902962
1115.689087	-67.639336
1116.025543	-66.609329
1116.362000	-67.630180
1116.698456	-68.616646
1117.034912	-69.914085
1117.371368	-67.943977
1117.707825	-70.537384
1118.044281	-71.690834
1118.380737	-69.605164
1118.717194	-70.840347
1119.053650	-69.947052
1119.390106	-71.134216
1119.726562	-70.358406
1120.063019	-70.104973
1120.399475	-67.248039
1120.735931	-69.695526
1121.072388	-69.702492
1121.408844	-70.423370
1121.745300	-69.557808
1122.081757	-70.242119
1122.418213	-67.961334
1122.754669	-68.927460
1123.091125	-71.215317
1123.427582	-69.656181
1123.764038	-68.723412
1124.100494	-67.519287
1124.436951	-69.777412
1124.773407	-68.445251
1125.109863	-68.455200
1125.446320	-67.465271
1125.782776	-70.236557
1126.119232	-70.286804
1126.455688	-69.332680
1126.792145	-70.124557
1127.128601	-70.316315
1127.465057	-68.234627
1127.801514	-68.543114
1128.137970	-69.770515
1128.474426	-68.130882
1128.810883	-69.655777
1129.147339	-68.501083
1129.483795	-68.008324
1129.820251	-67.560303
1130.156708	-67.918411
1130.493164	-70.042923
1130.829620	-69.304924
1131.166077	-68.990364
1131.502533	-69.750641
1131.838989	-70.856873
1132.175446	-71.485519
1132.511902	-69.732635
1132.848358	-69.845970
1133.184814	-67.987907
1133.521271	-68.542542
1133.857727	-68.954338
1134.194183	-68.861046
1134.530640	-69.043541
1134.867096	-69.360046
1135.203552	-67.569130
1135.540009	-67.849518
1135.876465	-71.012260
1136.212921	-68.245384
1136.549377	-68.473999
1136.885834	-67.962791
1137.222290	-68.768616
1137.558746	-70.839478
1137.895203	-70.072609
1138.231659	-67.864037
1138.568115	-68.913094
1138.904572	-71.087959
1139.241028	-70.606544
1139.577484	-69.376976
1139.913940	-69.262566
1140.250397	-69.780151
1140.586853	-71.500938
1140.923309	-71.719460
1141.259766	-69.125778
1141.596222	-68.323608
1141.932678	-69.671066
1142.269135	-69.856300
1142.605591	-69.849838
1142.942047	-70.038696
1143.278503	-69.797455
1143.614960	-69.779060
1143.951416	-68.715630
1144.287872	-70.485313
1144.624329	-71.099281
1144.960785	-70.515404
1145.297241	-67.515633
1145.633698	-71.194328
1145.970154	-69.608070
1146.306610	-70.007477
1146.643066	-68.916466
1146.979523	-71.276054
1147.315979	-70.554001
1147.652435	-68.547264
1147.988892	-68.360451
1148.325348	-69.372070
1148.661804	-69.792702
1148.998260	-67.220795
1149.334717	-69.619102
1149.671173	-68.775612
1150.007629	-69.399460
1150.344086	-68.033730
1150.680542	-69.121361
1151.016998	-70.045242
1151.353455	-70.886429
1151.689911	-67.522362
1152.026367	-69.432449
1152.362823	-69.695335
1152.699280	-67.860443
1153.035736	-70.122017
1153.372192	-70.012566
1153.708649	-69.313034
1154.045105	-67.723022
1154.381561	-70.490677
1154.718018	-70.742973
1155.054474	-69.562630
1155.390930	-67.784538
1155.727386	-69.126953
1156.063843	-71.456047
1156.400299	-70.063866
1156.736755	-69.313812
1157.073212	-70.907135
1157.409668	-68.975327
1157.746124	-69.920769
1158.082581	-68.081848
1158.419037	-69.649010
1158.755493	-68.849655
1159.091949	-67.881966
1159.428406	-67.634033
1159.764862	-66.768661
1160.101318	-68.522675
1160.437775	-70.306801
1160.774231	-67.686729
1161.110687	-70.277641
1161.447144	-69.196716
1161.783600	-71.480362
1162.120056	-71.650581
1162.456512	-68.844254
1162.792969	-69.487450
1163.129425	-69.807686
1163.465881	-69.887825
1163.802338	-69.198212
1164.138794	-67.494858
1164.475250	-69.208817
1164.811707	-71.272362
1165.148163	-68.243828
1165.484619	-67.591927
1165.821075	-69.236008
1166.157532	-69.722992
1166.493988	-68.687698
1166.830444	-66.972084
1167.166901	-68.110176
1167.503357	-67.406563
1167.839813	-70.794037
1168.176270	-70.302292
1168.512726	-69.144493
1168.849182	-69.335648
1169.185638	-69.721062
1169.522095	-68.688942
1169.858551	-69.472519
1170.195007	-68.930893
1170.531464	-70.561661
1170.867920	-69.465393
1171.204376	-68.405586
1171.540833	-69.775749
1171.877289	-69.967148
1172.213745	-69.366623
1172.550201	-70.693169
1172.886658	-70.647339
1173.223114	-70.077423
1173.559570	-68.471138
1173.896027	-68.957939
1174.232483	-72.079765
1174.568939	-71.438797
1174.905396	-67.822998
1175.241852	-69.080605
1175.578308	-68.971985
1175.914764	-70.394241
1176.251221	-70.907539
1176.587677	-68.510963
1176.924133	-69.078484
1177.260590	-69.009239
1177.597046	-68.490608
1177.933502	-72.028038
1178.269958	-70.184860
1178.606415	-70.547157
1178.942871	-68.713287
1179.279327	-69.303177
1179.615784	-70.305794
1179.952240	-70.223862
